event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
PSE50513,2024-04-16,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Al Maghazi,31.4214,34.3865,1,Amnesty International; Arab 48; CNN; Ma'an News Agency; Newpress; Palestine News and Information Agency; Quds News Network; Twitter,Other-New media,"On 16 April 2024, Israeli warplanes carried out strikes in Al Maghazi refugee camp (Deir El Balah, Gaza Strip), killing 15 Palestinians, including 10 children, and injuring at least 25 others.",15,,1738017336
PSE50576,2024-04-16,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Al Zahra,31.4716,34.4013,1,Palestine News and Information Agency; Palestinian Ministry of Health,Other-National,"On 16 April 2024, Israeli warplanes struck houses in Al Zahra city (Gaza City, Gaza Strip) leading to unspecified fatalities. [Palestinian Ministry of Health reported 33899 fatalities up to 16 April 2024. 14 fatalities not attributed to specific events split across 5 events on 16 April. 3 fatalities coded to this event.] On 28 January 2025, 14 bodies were recovered from under the rubble in Al Zahra. These fatalities were distributed across two separate events. 7 of the recovered fatalities were coded under this event. Total fatalities coded as 10.",10,,1738620468
PSE50567,2024-04-16,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Al Mughraqa,31.4675,34.4097,1,Palestine News and Information Agency; Palestinian Ministry of Health,Other-National,"On 16 April 2024, Israeli warplanes struck houses in Al Mughraqa town (Gaza City, Gaza Strip) leading to unspecified fatalities. [Palestinian Ministry of Health reported 33899 fatalities upto 16 April 2024. 14 fatalities not attributed to specific events split across 5 events on 16 April. 3 fatalities coded to this event.]",3,,1739840138
PSE50699,2024-04-16,2024,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Rafah,,Yibna,31.2842,34.2482,2,PLO Negotiations Affairs Department,Other,"On 16 April 2024, Israeli artillery and tanks shelled targets east of Rafah, coded to Yibna (Rafah, Gaza Strip). Casualties unknown.",0,,1739840138
PSE50700,2024-04-16,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Yibna,31.2842,34.2482,1,Al-Ittihad; Jerusalem Post; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 16 April 2024, Israeli warplanes struck a house in Yibna refugee camp (Rafah, Gaza Strip), leaving 7 fatalities and several injuries.",7,,1739840138
PSE50596,2024-04-16,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Az Zaytun,31.4964,34.4522,1,Al-Ittihad; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 16 April 2024, Israeli warplanes carried out airstrikes at Salah al-Din Street and Al Shafout area of Gaza - Az Zaytun (Gaza City, Gaza Strip). Casualties unknown.",0,,1740447587
PSE50680,2024-04-16,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,North Gaza,,Jabalya,31.5272,34.4835,1,Quds News Network; Twitter,New media-National,"On 16 April 2024, Israeli warplanes struck a house in Jabalya town (North Gaza, Gaza Strip). Casualties unknown.",0,,1740447587
PSE50689,2024-04-16,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Rafah,,Khirbet al Adas,31.2855,34.2714,1,Quds News Network; Twitter,New media-National,"On 16 April 2024, Israeli warplanes struck a land in Khirbet al Adas (Rafah, Gaza Strip). Casualties unknown.",0,,1744085422
PSE50690,2024-04-16,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Rafah,,Rafah,31.287,34.2595,1,Newpress; Quds News Network; Twitter,New media-National,"On 16 April 2024, Israeli warplanes struck targets in Rafah city (Rafah, Gaza Strip). Casualties unknown.",0,,1744085422
PSE50586,2024-04-15,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - At Tuffah,31.5134,34.4751,1,Quds News Network; Twitter,New media-National,"On 15 April 2024, Israeli warplanes struck targets in Gaza - At Tuffah (Gaza City, Gaza Strip). Casualties unknown.",0,,1715049702
PSE50615,2024-04-15,2024,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Shujaiyya,31.4988,34.4699,2,PLO Negotiations Affairs Department,Other,"On 15 April 2024, Israeli artillery and tanks shelled targets east of Gaza City, coded to Gaza - Shujaiyya (Gaza City, Gaza Strip). Casualties unknown.",0,,1715049702
PSE50633,2024-04-15,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Al Fukhari,31.2952,34.3332,1,Arab 48; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 15 April 2024, Israeli warplanes struck targets (including a house) near the European Hospital in Al Fukhari (Khan Yunis, Gaza Strip), leaving injuries.",0,,1715049702
PSE50637,2024-04-15,2024,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Bani Suheila,31.3424,34.325,2,PLO Negotiations Affairs Department,Other,"On 15 April 2024, Israeli artillery and tanks shelled targets east of Khan Yunis, coded to Bani Suheila (Khan Yunis, Gaza Strip). Casualties unknown.",0,,1715049702
PSE50647,2024-04-15,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis,31.3502,34.3081,1,Palestine News and Information Agency,National,"On 15 April 2024, Israeli warplanes struck targets at the Street 5 in Khan Yunis City (Khan Yunis, Gaza Strip). Casualties unknown.",0,,1715049702
PSE50652,2024-04-15,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis - Maen,31.336,34.3172,2,Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 15 April 2024, Israeli warplanes struck an agricultural land in Al Manara area southeast of Khan Yunis, coded to Khan Yunis - Maen (Khan Yunis, Gaza Strip). Casualties unknown.",0,,1715049702
PSE50512,2024-04-15,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Al Maghazi,31.4214,34.3865,2,Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 15 April 2024, Israeli warplanes struck a house east of Al Maghazi camp (Deir El Balah, Gaza Strip). Casualties unknown.",0,,1715641890
PSE50529,2024-04-15,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,An Nusayrat,31.4486,34.3925,1,Arab 48; Palestine News and Information Agency,National,"On 15 April 2024, Israeli warplanes struck a warehouse at the western entrance of An Nusayrat refugee camp (Deir El Balah, Gaza Strip). Casualties unknown. Also, 3 Palestinians were killed and others were injured in an airstrike that targeted a house. Fatalities coded as at least 3.",3,,1715641890
PSE50530,2024-04-15,2024,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,An Nusayrat - West,31.4525,34.3756,1,Dunia Al Watan; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 15 April 2024, Israeli military forces opened fire on hundreds of displaced Palestinians who had attempted to return to the Northern Gaza through the Al Rashid street near Wadi Gaza, West of An Nusayrat (An Nusayrat - West, Deir El Balah, Gaza Strip). As a result, at least 2 Palestinians were injured.",0,,1715641890
PSE50531,2024-04-15,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,An Nusayrat - North,31.4591,34.3923,1,Arab 48; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 15 April 2024, Israeli warplanes struck a group of Palestinians in Al Mufit area north of An Nusayrat camp (An Nusayrat - North, Deir El Balah, Gaza Strip), leaving 2 fatalities and several injuries. Meanwhile, the artillery targeted the same area. Casualties unknown. Also, 2 children were killed in separate airstrikes. Total fatalities were at least 4.",4,,1715641890
PSE50532,2024-04-15,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,An Nusayrat - West,31.4525,34.3756,1,Arab 48; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 15 April 2024, Israeli UAVs struck a house in Al Sawarha area west of An Nusayrat camp (An Nusayrat - West, Deir El Balah, Gaza Strip), killing a woman and injuring others.",1,,1715641890
PSE50555,2024-04-15,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Deir al Balah,31.4178,34.3503,1,Palestine News and Information Agency,National,"On 15 April 2024, Israeli warplanes struck targets in Deir al Balah city (Deir El Balah, Gaza Strip). Casualties unknown.",0,,1715641891
PSE50559,2024-04-15,2024,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Deir al Balah Camp,31.4249,34.34,2,PLO Negotiations Affairs Department,Other,"On 15 April 2024, Israeli artillery and tanks shelled targets east of Deir El Balah, coded to Deir al Balah Camp (Deir al Balah, Gaza Strip). Casualties unknown.",0,,1715641891
PSE50671,2024-04-15,2024,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,North Gaza,,Beit Lahiya,31.5541,34.5016,2,Palestine News and Information Agency,National,"On 15 April 2024, Israeli tanks opened fire west of Beit Lahiya (North Gaza, Gaza Strip). Casualties unknown.",0,,1716328031
PSE50674,2024-04-15,2024,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,North Gaza,,Beit Lahiya - Al Salateen,31.5558,34.4814,2,Newpress; Twitter,New media-National,"On 15 April 2024, Israeli artillery shelled west of North Gaza, coded to Beit Lahiya - Al Salateen (North Gaza, Gaza Strip). Casualties unknown.",0,,1716328031
PSE50623,2024-04-15,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Southern Remal,31.5168,34.4355,2,Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 15 April 2024, Israeli warplanes carried out airstrikes west of Gaza and the artillery shelled the western areas of Gaza City, coded to Gaza - Southern Remal (Gaza City, Gaza Strip). Casualties unknown.",0,,1721691304
PSE50682,2024-04-15,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Muslim Group (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,North Gaza,,Jabalya Camp,31.536,34.4907,2,Liveuamap; Palestine News and Information Agency; Palestinian Ministry of Health,Local partner-New media,"On 15 April 2024, Israeli warplanes struck the Al Shuhdaa mosque west of Mukhayyam Jabalya Camp (North Gaza, Gaza Strip), leaving an unspecified number of fatalities and injuries. [Palestinian Ministry of Health reported 33843 fatalities upto 15 April. 35 fatalities not attributed to specific events added to 1 event on 15 April. 35 fatalities coded to this event.]",35,,1727730467
PSE50658,2024-04-15,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,North Gaza,,Beit Hanoun,31.5405,34.5402,1,Newpress; Palestine News and Information Agency; Twitter,New media-National,"On 15 April 2024, Israeli warplanes carried out airstrikes in Beit Hanoun town and tanks opened fire toward a school hosting displaced people in the town (North Gaza, Gaza Strip). Casualties unknown.",0,,1736845192
