event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
PSE41575,2023-11-24,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,An Nusayrat - North,31.4591,34.3923,1,Al Ghad (Jordan); Dunia Al Watan; Newpress; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 24 November 2023, Israeli military forces opened fire toward displaced Palestinians who tried to reach the North Gaza Strip, in the Wadi Gaza area, north of An Nusayrat refugee camp (An Nusayrat - North, Deir El Balah, Gaza Strip), killing 2 Palestinians and injuring 7 persons.",2,,1715641883
PSE41592,2023-11-24,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Yibna,31.2842,34.2482,2,Quds News Network; Twitter,New media-National,"On 24 November 2023, Israeli troops opened fire, likely toward Palestinian civilians, following the start of a truce, east of Rafah (coded to Yibna, Gaza Strip). Casualties unknown.",0,,1739840133
PSE41504,2023-11-22,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,North Gaza,,Beit Lahiya - Al Mashroo,31.5433,34.4998,1,Palestine News and Information Agency; PLO Negotiations Affairs Department; Quds News Network; Twitter,Other-New media,"On 22 November 2023, Israeli troops opened fire toward Palestinian civilians in Beit Lahiya - Al Mashroo and nearby areas (North Gaza, Gaza Strip).",0,,1716328150
PSE41566,2023-11-22,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Journalists (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,North Gaza,,Jabalya,31.5272,34.4835,2,Quds News Network; Twitter,New media-National,"On 22 November 2023, an Israeli sniper shot and killed a Palestinian journalist in Al Saftawi area west of Jabalya (North Gaza, Gaza Strip).",1,,1740447583
PSE41610,2023-11-19,2023,1,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,Hamas Movement,,Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Southern Remal,31.5168,34.4355,1,Israeli Defense Forces; Liveuamap; Twitter,Local partner-New media,"On 19 November 2023, Israeli troops killed an unspecified number of Palestinian militants, likely from Hamas in Gaza - Southern Remal (Gaza City, Gaza Strip). Also, soldiers found around 35 tunnels, rocket launchers, and weapons in Remal and Ash Shaykh Ijlin. Also, Clashes erupted between Hamas fighters and the Israeli soldiers. Unknown fatalities coded as 10.",10,,1721691304
PSE41612,2023-11-19,2023,1,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,Hamas Movement,,Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Ash Shaykh Ijlin,31.5098,34.4274,1,Israeli Defense Forces; Twitter,Other-New media,"On 19 November 2023, Israeli troops killed an unspecified number of Palestinian militants, likely from Hamas in Gaza - Ash Shaykh Ijlin (Gaza City, Gaza Strip). Also, soldiers found around 35 tunnels, rocket launchers, and weapons in Remal and Ash Shaykh Ijlin. Unknown fatalities coded as 10.",10,,1732580222
PSE40830,2023-11-16,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Health Workers (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Northern Remal,31.524,34.4505,1,Newpress; Twitter,New media-National,"On 16 November 2023, Israeli military forces opened fire inside the Al Shifa Hospital complex in Gaza - Northern Remal (Gaza City, Gaza Strip), presumably toward civilians present in the hospital. Casualties unknown.",0,,1715049678
PSE40839,2023-11-16,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Nezarim,31.484,34.4056,2,Quds News Network; Twitter,New media-National,"On 16 November 2023, Israeli soldiers opened fire at a passing Palestinian vehicle carrying displaced Palestinians near Gaza - Nezarim area (Gaza City, Gaza Strip), injuring 2 persons.",0,,1732580222
PSE40837,2023-11-16,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Al Mughraqa,31.4675,34.4097,2,Quds News Network; Twitter,New media-National,"On 16 November 2023, Israeli soldiers beat and killed a elderly Palestinian who was moving at Salah Al-Din street to the southern area, south of Al Mughraqa area (Gaza City, Gaza Strip).",1,,1739840133
PSE40970,2023-11-12,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Northern Remal,31.524,34.4505,1,Newpress; Palestine News and Information Agency; Twitter,New media-National,"On 12 November 2023, Israeli military forces opened fire toward Al Shifa Hospital targeting 40 displaced people who attempted to leave hospital in Gaza - Northern Remal (Gaza City, Gaza Strip). Casualties unknown.",0,,1715049679
PSE40974,2023-11-12,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Nezarim,31.484,34.4056,2,Newpress; Quds News Network; Twitter,New media-National,"On 12 November 2023, Israeli military forces opened fire toward displaced Palestinians in Salah al-Din street near Gaza - Nezarim (Gaza City, Gaza Strip). Several persons were injured.",0,,1732580222
PSE40723,2023-11-10,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Az Zaytun,31.4964,34.4522,1,Newpress; Quds News Network; Twitter,New media-National,"On 10 November 2023, an Israeli sniper shot dead a 79-year-old Palestinian who was on his way to southern Gaza, north of Gaza - Az Zaytun area (Gaza City, Gaza Strip).",1,,1740447582
PSE59492,2023-11-09,2023,1,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,Hamas Movement,,Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Northern Remal,31.524,34.4505,1,Israeli Defense Forces; Twitter,Other-New media,"On 9 November 2023, Hamas militants clashed with Israeli military forces near Al Shifa hospital in Gaza - Northern Remal (Gaza City, Gaza Strip). [IDF confirmed that over 50 Palestinian militants were killed during ground operations near Al Shifa hospital in two battles. 50 fatalities split across 2 events on 7 and 9 November, with 25 fatalities coded to this event.]",25,,1726526147
PSE59490,2023-11-07,2023,2,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,Hamas Movement,,Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Northern Remal,31.524,34.4505,1,Israeli Defense Forces; Twitter,Other-New media,"Around 7 November 2023 (as reported), Hamas militants clashed with Israeli military forces near Al Shifa hospital in Gaza - Northern Remal (Gaza City, Gaza Strip). [IDF confirmed that over 50 Palestinian militants were killed during ground operations near Al Shifa hospital in two battles. 50 fatalities split across 2 events on 7 and 9 November, with 25 fatalities coded to this event.]",25,,1726526147
PSE39551,2023-11-03,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Labor Group (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Yibna,31.2842,34.2482,2,Palestine News and Information Agency,National,"On 3 November 2023, Israeli military forces beat and killed a Palestinian worker near Kerem Shalom border crossing southeast of Rafah (coded to Yibna, Gaza Strip).",1,,1739840132
PSE39507,2023-11-02,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Farmers (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Abasan al Kabirah,31.3191,34.3401,2,Palestine News and Information Agency,National,"On 2 November 2023, Israeli military forces opened fire at Palestinian farmers while working east of Khan Yunis (coded as Abasan al Kabirah, Khan Yunis, Gaza Strip). Several farmers were injured.",0,,1715049896
PSE39538,2023-11-02,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Farmers (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Yibna,31.2842,34.2482,2,Palestine News and Information Agency,National,"On 2 November 2023, Israeli military forces opened fire at Palestinian farmers while working east of Rafah (coded to Yibna, Gaza Strip). 4 farmers were killed.",4,,1739840132
PSE39631,2023-10-31,2023,1,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,Hamas Movement,,Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,North Gaza,,Jabalya,31.5272,34.4835,2,Israeli Defense Forces; Joe Truzman; Times of Israel; Twitter,Other-New media,"On 31 October 2023, Israeli military forces overtook a Hamas military base and killed around 50 militants during the ground operations in al-Tuam and al-Karamah area west of Jabalya (North Gaza, West Bank).",50,,1740447581
PSE39634,2023-10-28,2023,1,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,Hamas Movement,,Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Bani Suheila,31.3424,34.325,2,Quds News Network; Twitter,New media-National,"On 28 October 2023, unidentified Palestinian militants clashed with Israeli military forces during the ground operations near the border with Israel east of Khan Yunis (coded as Bani Suheila, Gaza Strip). Casualties unknown.",0,,1727730465
PSE38617,2023-10-27,2023,1,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,Hamas Movement,,Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Rafah,,Al Mawasi (Rafah),31.3294,34.2299,2,Newpress; Palestine Information Center; Twitter,Other-New media,"On 27 October 2023, Israeli forces clashed with Qassam Brigade Palestinian militants during an Israeli incursion attempt on the coast of Rafah area (coded to Al Mawasi (Rafah), Gaza strip). Casualties unknown.",0,,1727730465
PSE38627,2023-10-27,2023,1,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,Hamas Movement,,Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Al Burayj,31.4394,34.4031,2,Newpress; Quds News Network; Twitter,New media-National,"On 27 October 2023, Israeli forces clashed with Qassam Brigade fighters (Hamas Movement) during a ground incursion attempt east of Al Burayj area (Deir El Balah, Gaza Strip). Casualties unknown.",0,,1727730465
PSE38628,2023-10-27,2023,1,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,Hamas Movement,,Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,North Gaza,,Beit Lahiya,31.5541,34.5016,2,Liveuamap; Quds News Network; Twitter,Local partner-New media,"On 27 October 2023, Israeli forces clashed with Qassam Brigade fighters (Hamas Movement) during a ground incursion attempt on Gaza Strip's northern borders. Qassam forces used anti-tank missiles. Coded to Beit Lahiya. Casualties unknown.",0,,1727730465
PSE38618,2023-10-27,2023,1,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,Hamas Movement,,Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,North Gaza,,Beit Hanoun,31.5405,34.5402,1,Newpress; Quds News Network; Twitter,New media-National,"On 27 October 2023, Israeli forces clashed with Qassam Brigade fighters (Hamas Movement) during a ground incursion attempt in Beit Hanoun town (North Gaza, Gaza Strip). Casualties unknown.",0,,1736845189
PSE38733,2023-10-27,2023,1,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,Unidentified Armed Group (Palestine),,Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Gaza City,,Al Mintar Crossing,31.4739,34.4736,3,Quds News Network; Twitter,New media-National,"On 27 October 2023, Israeli forces clashed with unidentified Palestinian fighters (presumably Hamas Movement) during a ground incursion attempt on Gaza Strip's eastern borders. Coded to Al Mintar Crossing. Casualties unknown.",0,,1740447581
PSE38479,2023-10-26,2023,1,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,Hamas Movement,,Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,North Gaza,,Beit Hanoun,31.5405,34.5402,2,Joe Truzman; Twitter,New media-National,"On 26 October 2023, Israeli tanks and infantry infiltrated into east of Beit Hanoun area (North Gaza, Gaza Strip) and attacked Hamas infrastructure and posts. Hamas militants clashed with the troops. Casualties unknown.",0,,1736845189
